source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
,0,,sulfamethizole,1036425,RxNorm,1970-01-01,2099-12-31,
,0,,bretylium,19038998,RxNorm,1970-01-01,2099-12-31,
,0,,modafinil,710650,RxNorm,1970-01-01,2099-12-31,
,0,,brexpiprazole,46275300,RxNorm,1970-01-01,2099-12-31,
,0,,moexipril,1310756,RxNorm,1970-01-01,2099-12-31,
,0,,sulfamethoxazole,1836430,RxNorm,1970-01-01,2099-12-31,
,0,,brigatinib,1594187,RxNorm,1970-01-01,2099-12-31,
,0,,"dtap, hepatitis b, poliomyelitis, h. influenzae type b",0,,1970-01-01,2099-12-31,
,0,,moexipril hydrochloride,1310756,RxNorm,1970-01-01,2099-12-31,
,0,,sulfamethoxazole/trimethoprim,0,,1970-01-01,2099-12-31,
,0,,brimonidine,915542,RxNorm,1970-01-01,2099-12-31,
,0,,dulaglutide,45774435,RxNorm,1970-01-01,2099-12-31,
,0,,duloxetine,715259,RxNorm,1970-01-01,2099-12-31,
,0,,sulfanilamide,1036475,RxNorm,1970-01-01,2099-12-31,
,0,,moexipril hydrochloride/hydrochlorothiazide,0,,1970-01-01,2099-12-31,
,0,,brimonidine tartrate,915542,RxNorm,1970-01-01,2099-12-31,
,0,,sulfaphenazole,40799121,RxNorm Extension,1970-01-01,2099-12-31,
,0,,molindone,709699,RxNorm,1970-01-01,2099-12-31,
,0,,duloxetine hydrochloride,715259,RxNorm,1970-01-01,2099-12-31,
,0,,sulfapyridine,19136493,RxNorm,1970-01-01,2099-12-31,
,0,,dupilumab,1593467,RxNorm,1970-01-01,2099-12-31,
,0,,brimonidine tartrate/timolol maleate,0,,1970-01-01,2099-12-31,
,0,,molindone hydrochloride,709699,RxNorm,1970-01-01,2099-12-31,
,0,,sulfasalazine,964339,RxNorm,1970-01-01,2099-12-31,
,0,,dutasteride,989482,RxNorm,1970-01-01,2099-12-31,
,0,,molsidomine,19009819,RxNorm,1970-01-01,2099-12-31,
,0,,brinzolamide,938044,RxNorm,1970-01-01,2099-12-31,
,0,,sulfathiazole,1036487,RxNorm,1970-01-01,2099-12-31,
,0,,mometasone,905233,RxNorm,1970-01-01,2099-12-31,
,0,,sulfinpyrazone,1236493,RxNorm,1970-01-01,2099-12-31,
,0,,dutasteride/tamsulosin hydrochloride,0,,1970-01-01,2099-12-31,
,0,,brinzolamide/brimonidine tartrate,0,,1970-01-01,2099-12-31,
,0,,mometasone furoate,905233,RxNorm,1970-01-01,2099-12-31,
,0,,sulfisoxazole,1836503,RxNorm,1970-01-01,2099-12-31,
,0,,dyclonine,992308,RxNorm,1970-01-01,2099-12-31,
,0,,sulindac,1236607,RxNorm,1970-01-01,2099-12-31,
,0,,brinzolamide/timolol maleate,0,,1970-01-01,2099-12-31,
,0,,mometasone furoate/formoterol fumarate,0,,1970-01-01,2099-12-31,
,0,,dyclonine hydrochloride,992308,RxNorm,1970-01-01,2099-12-31,
,0,,sulodexide,43009029,RxNorm Extension,1970-01-01,2099-12-31,
,0,,brivaracetam,35604901,RxNorm,1970-01-01,2099-12-31,
,0,,montelukast,1154161,RxNorm,1970-01-01,2099-12-31,
,0,,sulofenur,0,,1970-01-01,2099-12-31,
,0,,dyphylline,1140088,RxNorm,1970-01-01,2099-12-31,
,0,,brivudine,19122130,RxNorm,1970-01-01,2099-12-31,
,0,,montelukast sodium,1154161,RxNorm,1970-01-01,2099-12-31,
,0,,brodalumab,1592513,RxNorm,1970-01-01,2099-12-31,
,0,,sulpiride,19136626,RxNorm,1970-01-01,2099-12-31,
,0,,moricizine,1344996,RxNorm,1970-01-01,2099-12-31,
,0,,dyphylline measurement,0,,1970-01-01,2099-12-31,
,0,,brofaromine,0,,1970-01-01,2099-12-31,
,0,,sultamicillin,43009009,RxNorm Extension,1970-01-01,2099-12-31,
,0,,ebastine,19092433,RxNorm,1970-01-01,2099-12-31,
,0,,morniflumate,19072152,RxNorm,1970-01-01,2099-12-31,
,0,,bromazepam,19030353,RxNorm,1970-01-01,2099-12-31,
,0,,sulthiame,19000921,RxNorm,1970-01-01,2099-12-31,
,0,,echinacea,0,,1970-01-01,2099-12-31,
,0,,morphine,1110410,RxNorm,1970-01-01,2099-12-31,
,0,,bromelains,0,,1970-01-01,2099-12-31,
,0,,sultopride,19100431,RxNorm,1970-01-01,2099-12-31,
,0,,bromfenac,1139179,RxNorm,1970-01-01,2099-12-31,
,0,,echothiophate,958368,RxNorm,1970-01-01,2099-12-31,
,0,,morphine sulfate,1110410,RxNorm,1970-01-01,2099-12-31,
,0,,sumatriptan,1140643,RxNorm,1970-01-01,2099-12-31,
,0,,bromfenac sodium,1139179,RxNorm,1970-01-01,2099-12-31,
,0,,echothiophate iodide,958368,RxNorm,1970-01-01,2099-12-31,
,0,,morphine sulfate liposome,19112635,RxNorm,1970-01-01,2099-12-31,
,0,,econazole,940864,RxNorm,1970-01-01,2099-12-31,
,0,,bromocriptine,730548,RxNorm,1970-01-01,2099-12-31,
,0,,sumatriptan succinate,1140643,RxNorm,1970-01-01,2099-12-31,
,0,,econazole nitrate,940864,RxNorm,1970-01-01,2099-12-31,
,0,,morphine sulfate/naltrexone hydrochloride,0,,1970-01-01,2099-12-31,
,0,,eculizumab,19080458,RxNorm,1970-01-01,2099-12-31,
,0,,bromocriptine mesylate,730548,RxNorm,1970-01-01,2099-12-31,
,0,,edoxaban,45892847,RxNorm,1970-01-01,2099-12-31,
,0,,sumatriptan succinate/naproxen sodium,0,,1970-01-01,2099-12-31,
,0,,motherwort,0,,1970-01-01,2099-12-31,
,0,,bromodiphenhydramine,1139216,RxNorm,1970-01-01,2099-12-31,
,0,,sunitinib,1336539,RxNorm,1970-01-01,2099-12-31,
,0,,edrophonium,740924,RxNorm,1970-01-01,2099-12-31,
,0,,moxalactam,19126622,RxNorm,1970-01-01,2099-12-31,
,0,,bromopride,19018980,RxNorm,1970-01-01,2099-12-31,
,0,,sunitinib malate,1336539,RxNorm,1970-01-01,2099-12-31,
,0,,moxifloxacin,1716903,RxNorm,1970-01-01,2099-12-31,
,0,,edrophonium chloride,740924,RxNorm,1970-01-01,2099-12-31,
,0,,bromperidol,19039227,RxNorm,1970-01-01,2099-12-31,
,0,,suprofen,1036636,RxNorm,1970-01-01,2099-12-31,
,0,,efalizumab,936429,RxNorm,1970-01-01,2099-12-31,
,0,,moxifloxacin hydrochloride,1716903,RxNorm,1970-01-01,2099-12-31,
,0,,brompheniramine,1130863,RxNorm,1970-01-01,2099-12-31,
,0,,suvorexant,45775760,RxNorm,1970-01-01,2099-12-31,
,0,,efavirenz,1738135,RxNorm,1970-01-01,2099-12-31,
,0,,moxisylyte,19007422,RxNorm,1970-01-01,2099-12-31,
,0,,brompheniramine maleate,1130863,RxNorm,1970-01-01,2099-12-31,
,0,,sweet woodruff,0,,1970-01-01,2099-12-31,
,0,,moxonidine,19011021,RxNorm,1970-01-01,2099-12-31,
,0,,brotizolam,19039262,RxNorm,1970-01-01,2099-12-31,
,0,,tacrine,836654,RxNorm,1970-01-01,2099-12-31,
,0,,efavirenz/emtricitabine/tenofovir disoproxil fumarate,0,,1970-01-01,2099-12-31,
,0,,buchu,0,,1970-01-01,2099-12-31,
,0,,tacrolimus,950637,RxNorm,1970-01-01,2099-12-31,
,0,,"mumps virus vaccine, live",523620,RxNorm,1970-01-01,2099-12-31,
,0,,bucindolol,0,,1970-01-01,2099-12-31,
,0,,tadalafil,1336926,RxNorm,1970-01-01,2099-12-31,
,0,,efavirenz/lamivudine/tenofovir disoproxil fumarate,0,,1970-01-01,2099-12-31,
,0,,buclizine,19081195,RxNorm,1970-01-01,2099-12-31,
,0,,muromonab-cd3,19051865,RxNorm,1970-01-01,2099-12-31,
,0,,tafenoquine,35200201,RxNorm,1970-01-01,2099-12-31,
,0,,elagolix,1560104,RxNorm,1970-01-01,2099-12-31,
,0,,budesonide,939259,RxNorm,1970-01-01,2099-12-31,
,0,,talinolol,19100435,RxNorm,1970-01-01,2099-12-31,
,0,,mycophenolate mofetil,19003999,RxNorm,1970-01-01,2099-12-31,
,0,,elbasvir,35606465,RxNorm,1970-01-01,2099-12-31,
,0,,talipexole,0,,1970-01-01,2099-12-31,
,0,,budesonide/formoterol,0,,1970-01-01,2099-12-31,
,0,,elbasvir/grazoprevir,0,,1970-01-01,2099-12-31,
,0,,bufexamac,19032724,RxNorm,1970-01-01,2099-12-31,
,0,,tamarind,0,,1970-01-01,2099-12-31,
,0,,mycophenolate mofetil hydrochloride,19003999,RxNorm,1970-01-01,2099-12-31,
,0,,eletriptan,1189697,RxNorm,1970-01-01,2099-12-31,
,0,,tamoxifen,1436678,RxNorm,1970-01-01,2099-12-31,
,0,,buflomedil,19039639,RxNorm,1970-01-01,2099-12-31,
,0,,eletriptan hydrobromide,1189697,RxNorm,1970-01-01,2099-12-31,
,0,,mycophenolate sodium,19068900,RxNorm,1970-01-01,2099-12-31,
,0,,tamoxifen citrate,1436678,RxNorm,1970-01-01,2099-12-31,
,0,,bugleweed,0,,1970-01-01,2099-12-31,
,0,,eliglustat,45775782,RxNorm,1970-01-01,2099-12-31,
,0,,tamsulosin,924566,RxNorm,1970-01-01,2099-12-31,
,0,,mycophenolic acid,19012565,RxNorm,1970-01-01,2099-12-31,
,0,,bumetanide,932745,RxNorm,1970-01-01,2099-12-31,
,0,,elotuzumab,35604032,RxNorm,1970-01-01,2099-12-31,
,0,,bunazosin,19020092,RxNorm,1970-01-01,2099-12-31,
,0,,nabumetone,1113648,RxNorm,1970-01-01,2099-12-31,
,0,,tamsulosin hydrochloride,924566,RxNorm,1970-01-01,2099-12-31,
,0,,eltrombopag,19012346,RxNorm,1970-01-01,2099-12-31,
,0,,nadifloxacin,36878831,RxNorm Extension,1970-01-01,2099-12-31,
,0,,bupivacaine,732893,RxNorm,1970-01-01,2099-12-31,
,0,,nadolol,1313200,RxNorm,1970-01-01,2099-12-31,
,0,,tan-shen,0,,1970-01-01,2099-12-31,
,0,,eltrombopag olamine,19012346,RxNorm,1970-01-01,2099-12-31,
,0,,tapentadol,19026459,RxNorm,1970-01-01,2099-12-31,
,0,,eluxadoline,46234135,RxNorm,1970-01-01,2099-12-31,
,0,,bupivacaine hydrochloride,732893,RxNorm,1970-01-01,2099-12-31,
,0,,nadolol/bendroflumethiazide,0,,1970-01-01,2099-12-31,
,0,,nadroparin,19001014,RxNorm,1970-01-01,2099-12-31,
,0,,elvitegravir,42874212,RxNorm,1970-01-01,2099-12-31,
,0,,tapentadol hydrochloride,19026459,RxNorm,1970-01-01,2099-12-31,
,0,,bupivacaine liposome,40244151,RxNorm,1970-01-01,2099-12-31,
,0,,nafarelin,1507558,RxNorm,1970-01-01,2099-12-31,
,0,,tasimelteon,44814600,RxNorm,1970-01-01,2099-12-31,
,0,,bupranolol,19018489,RxNorm,1970-01-01,2099-12-31,
,0,,elvitegravir/cobicistat/emtricitabine/tenofovir alafenamide,0,,1970-01-01,2099-12-31,
,0,,nafarelin acetate,1507558,RxNorm,1970-01-01,2099-12-31,
,0,,tasonermin,19071159,RxNorm,1970-01-01,2099-12-31,
,0,,buprenorphine,1133201,RxNorm,1970-01-01,2099-12-31,
,0,,nafcillin,1713930,RxNorm,1970-01-01,2099-12-31,
,0,,tazarotene,947416,RxNorm,1970-01-01,2099-12-31,
,0,,elvitegravir/cobicistat/emtricitabine/tenofovir disoproxil fumarate,0,,1970-01-01,2099-12-31,
,0,,buprenorphine hydrochloride,1133201,RxNorm,1970-01-01,2099-12-31,
,0,,nafcillin sodium,1713930,RxNorm,1970-01-01,2099-12-31,
,0,,emedastine,903893,RxNorm,1970-01-01,2099-12-31,
,0,,tazobactam,1741122,RxNorm,1970-01-01,2099-12-31,
,0,,buprenorphine/naloxone,0,,1970-01-01,2099-12-31,
,0,,nafimidone,0,,1970-01-01,2099-12-31,
,0,,tea,0,,1970-01-01,2099-12-31,
,0,,bupropion,750982,RxNorm,1970-01-01,2099-12-31,
,0,,emedastine difumarate,903893,RxNorm,1970-01-01,2099-12-31,
,0,,nalbuphine,1114122,RxNorm,1970-01-01,2099-12-31,
,0,,tecovirimat,35200354,RxNorm,1970-01-01,2099-12-31,
,0,,empagliflozin,45774751,RxNorm,1970-01-01,2099-12-31,
,0,,bupropion hydrobromide,750982,RxNorm,1970-01-01,2099-12-31,
,0,,nalbuphine hydrochloride,1114122,RxNorm,1970-01-01,2099-12-31,
,0,,tedisamil,0,,1970-01-01,2099-12-31,
,0,,empagliflozin/linagliptin,0,,1970-01-01,2099-12-31,
,0,,naldemedine,1593619,RxNorm,1970-01-01,2099-12-31,
,0,,tedizolid phosphate,45775686,RxNorm,1970-01-01,2099-12-31,
,0,,bupropion hydrochloride,750982,RxNorm,1970-01-01,2099-12-31,
,0,,nalidixic acid,986864,RxNorm,1970-01-01,2099-12-31,
,0,,teduglutide,43013171,RxNorm,1970-01-01,2099-12-31,
,0,,burosumab-twza,1510235,RxNorm,1970-01-01,2099-12-31,
,0,,empagliflozin/metformin hydrochloride,0,,1970-01-01,2099-12-31,
,0,,nalmefene,19014158,RxNorm,1970-01-01,2099-12-31,
,0,,tegafur,19056756,RxNorm,1970-01-01,2099-12-31,
,0,,buserelin,19033280,RxNorm,1970-01-01,2099-12-31,
,0,,emtricitabine,1703069,RxNorm,1970-01-01,2099-12-31,
,0,,nalmefene hydrochloride,19014158,RxNorm,1970-01-01,2099-12-31,
,0,,buspirone,733301,RxNorm,1970-01-01,2099-12-31,
,0,,tegafur/gimeracil/oteracil monopotassium,0,,1970-01-01,2099-12-31,
,0,,emtricitabine/rilpivirine/tenofovir alafenamide,0,,1970-01-01,2099-12-31,
,0,,nalorphine,40798987,RxNorm Extension,1970-01-01,2099-12-31,
,0,,buspirone hydrochloride,733301,RxNorm,1970-01-01,2099-12-31,
,0,,naloxegol,45774613,RxNorm,1970-01-01,2099-12-31,
,0,,teicoplanin,19078399,RxNorm,1970-01-01,2099-12-31,
,0,,busulfan,1333357,RxNorm,1970-01-01,2099-12-31,
,0,,naloxone,1114220,RxNorm,1970-01-01,2099-12-31,
,0,,emtricitabine/rilpivirine/tenofovir disoproxil fumarate,0,,1970-01-01,2099-12-31,
,0,,telaprevir,40239330,RxNorm,1970-01-01,2099-12-31,
,0,,butabarbital,959174,RxNorm,1970-01-01,2099-12-31,
,0,,telavancin,40166675,RxNorm,1970-01-01,2099-12-31,
,0,,naloxone hydrochloride,1114220,RxNorm,1970-01-01,2099-12-31,
,0,,emtricitabine/tenofovir alafenamide,0,,1970-01-01,2099-12-31,
,0,,butabarbital sodium,959174,RxNorm,1970-01-01,2099-12-31,
,0,,naltrexone,1714319,RxNorm,1970-01-01,2099-12-31,
,0,,butacaine,19033385,RxNorm,1970-01-01,2099-12-31,
,0,,telavancin hydrochloride,40166675,RxNorm,1970-01-01,2099-12-31,
,0,,emtricitabine/tenofovir disoproxil fumarate,0,,1970-01-01,2099-12-31,
,0,,butalbital,1139699,RxNorm,1970-01-01,2099-12-31,
,0,,telbivudine,1758392,RxNorm,1970-01-01,2099-12-31,
,0,,naltrexone hydrochloride,1714319,RxNorm,1970-01-01,2099-12-31,
,0,,enalapril,1341927,RxNorm,1970-01-01,2099-12-31,
,0,,telithromycin,1702911,RxNorm,1970-01-01,2099-12-31,
,0,,butalbital/acetaminophen/caffeine,0,,1970-01-01,2099-12-31,
,0,,enalapril maleate,1341927,RxNorm,1970-01-01,2099-12-31,
,0,,telmisartan,1317640,RxNorm,1970-01-01,2099-12-31,
,0,,naltrexone hydrochloride/bupropion hydrochloride,0,,1970-01-01,2099-12-31,
,0,,butalbital/acetaminophen/caffeine/codeine phosphate,0,,1970-01-01,2099-12-31,
,0,,nandrolone,1514412,RxNorm,1970-01-01,2099-12-31,
,0,,telmisartan/amlodipine besylate,0,,1970-01-01,2099-12-31,
,0,,enalapril maleate/hydrochlorothiazide,0,,1970-01-01,2099-12-31,
,0,,butalbital/aspirin/caffeine/codeine phosphate,0,,1970-01-01,2099-12-31,
,0,,nandrolone decanoate,1514412,RxNorm,1970-01-01,2099-12-31,
,0,,enalaprilat,1342001,RxNorm,1970-01-01,2099-12-31,
,0,,telmisartan/hydrochlorothiazide,0,,1970-01-01,2099-12-31,
,0,,buthiazide,19039770,RxNorm,1970-01-01,2099-12-31,
,0,,encainide,19051513,RxNorm,1970-01-01,2099-12-31,
,0,,naphazoline,914533,RxNorm,1970-01-01,2099-12-31,
,0,,encorafenib,1559914,RxNorm,1970-01-01,2099-12-31,
,0,,telotristat ethyl,1592541,RxNorm,1970-01-01,2099-12-31,
,0,,buthionine sulfoximine,0,,1970-01-01,2099-12-31,
,0,,naphazoline hydrochloride,914533,RxNorm,1970-01-01,2099-12-31,
,0,,temafloxacin,19041153,RxNorm,1970-01-01,2099-12-31,
,0,,naproxen,1115008,RxNorm,1970-01-01,2099-12-31,
,0,,butorphanol,1133732,RxNorm,1970-01-01,2099-12-31,
,0,,enflurane,743196,RxNorm,1970-01-01,2099-12-31,
,0,,temazepam,836715,RxNorm,1970-01-01,2099-12-31,
,0,,enfuvirtide,1717002,RxNorm,1970-01-01,2099-12-31,
,0,,naproxen sodium,1115008,RxNorm,1970-01-01,2099-12-31,
,0,,temocapril,43009010,RxNorm Extension,1970-01-01,2099-12-31,
,0,,butorphanol tartrate,1133732,RxNorm,1970-01-01,2099-12-31,
,0,,enoxacin,1743222,RxNorm,1970-01-01,2099-12-31,
,0,,temocillin,19100438,RxNorm,1970-01-01,2099-12-31,
,0,,naproxen/esomeprazole magnesium,0,,1970-01-01,2099-12-31,
,0,,butriptyline,19039883,RxNorm,1970-01-01,2099-12-31,
,0,,enoxaparin,1301025,RxNorm,1970-01-01,2099-12-31,
,0,,temozolomide,1341149,RxNorm,1970-01-01,2099-12-31,
,0,,naratriptan,1118117,RxNorm,1970-01-01,2099-12-31,
,0,,enoxaparin sodium,1301025,RxNorm,1970-01-01,2099-12-31,
,0,,butylscopolamine,40234201,RxNorm,1970-01-01,2099-12-31,
,0,,temsirolimus,19092845,RxNorm,1970-01-01,2099-12-31,
,0,,enoximone,19063454,RxNorm,1970-01-01,2099-12-31,
,0,,tenecteplase,19098548,RxNorm,1970-01-01,2099-12-31,
,0,,naratriptan hydrochloride,1118117,RxNorm,1970-01-01,2099-12-31,
,0,,ca 125 measurement,0,,1970-01-01,2099-12-31,
,0,,enprofylline,0,,1970-01-01,2099-12-31,
,0,,tenidap,0,,1970-01-01,2099-12-31,
,0,,natalizumab,735843,RxNorm,1970-01-01,2099-12-31,
,0,,cabazitaxel,40222431,RxNorm,1970-01-01,2099-12-31,
,0,,entacapone,782211,RxNorm,1970-01-01,2099-12-31,
,0,,teniposide,19136750,RxNorm,1970-01-01,2099-12-31,
,0,,nateglinide,1502826,RxNorm,1970-01-01,2099-12-31,
,0,,cabbage,0,,1970-01-01,2099-12-31,
,0,,nebivolol,1314577,RxNorm,1970-01-01,2099-12-31,
,0,,tenofovir,19011093,RxNorm,1970-01-01,2099-12-31,
,0,,entecavir,1711246,RxNorm,1970-01-01,2099-12-31,
,0,,cabergoline,1558471,RxNorm,1970-01-01,2099-12-31,
,0,,tenofovir alafenamide,35605546,RxNorm,1970-01-01,2099-12-31,
,0,,nebivolol hydrochloride,1314577,RxNorm,1970-01-01,2099-12-31,
,0,,cabozantinib,43012292,RxNorm,1970-01-01,2099-12-31,
,0,,enteral nutrition,0,,1970-01-01,2099-12-31,
,0,,nebivolol/valsartan,0,,1970-01-01,2099-12-31,
,0,,cabozantinib malate,43012292,RxNorm,1970-01-01,2099-12-31,
,0,,tenofovir disoproxil fumarate,1710281,RxNorm,1970-01-01,2099-12-31,
,0,,enzalutamide,42900250,RxNorm,1970-01-01,2099-12-31,
,0,,nefazodone,714684,RxNorm,1970-01-01,2099-12-31,
,0,,caffeine,1134439,RxNorm,1970-01-01,2099-12-31,
,0,,tenoxicam,19041220,RxNorm,1970-01-01,2099-12-31,
,0,,ephedrine,1143374,RxNorm,1970-01-01,2099-12-31,
,0,,terazosin,1341238,RxNorm,1970-01-01,2099-12-31,
,0,,nefazodone hydrochloride,714684,RxNorm,1970-01-01,2099-12-31,
,0,,caffeine citrate,1134439,RxNorm,1970-01-01,2099-12-31,
,0,,ephedrine sulfate,1143374,RxNorm,1970-01-01,2099-12-31,
,0,,nefopam,19015602,RxNorm,1970-01-01,2099-12-31,
,0,,epinastine,943634,RxNorm,1970-01-01,2099-12-31,
,0,,terazosin hydrochloride,1341238,RxNorm,1970-01-01,2099-12-31,
,0,,caffeine/sodium benzoate,0,,1970-01-01,2099-12-31,
,0,,nelarabine,19002912,RxNorm,1970-01-01,2099-12-31,
,0,,terbinafine,1741309,RxNorm,1970-01-01,2099-12-31,
,0,,calamus,0,,1970-01-01,2099-12-31,
,0,,epinastine hydrochloride,943634,RxNorm,1970-01-01,2099-12-31,
,0,,nelfinavir,1715472,RxNorm,1970-01-01,2099-12-31,
,0,,epinephrine,1343916,RxNorm,1970-01-01,2099-12-31,
,0,,calcifediol,19035569,RxNorm,1970-01-01,2099-12-31,
,0,,terbinafine hydrochloride,1741309,RxNorm,1970-01-01,2099-12-31,
,0,,nelfinavir mesylate,1715472,RxNorm,1970-01-01,2099-12-31,
,0,,terbutaline,1236744,RxNorm,1970-01-01,2099-12-31,
,0,,epirubicin,1344354,RxNorm,1970-01-01,2099-12-31,
,0,,neomycin,915981,RxNorm,1970-01-01,2099-12-31,
,0,,calcipotriene/betamethasone dipropionate,0,,1970-01-01,2099-12-31,
,0,,terbutaline sulfate,1236744,RxNorm,1970-01-01,2099-12-31,
,0,,epirubicin hydrochloride,1344354,RxNorm,1970-01-01,2099-12-31,
,0,,neomycin sulfate,915981,RxNorm,1970-01-01,2099-12-31,
,0,,calcitonin,42900359,RxNorm,1970-01-01,2099-12-31,
,0,,terfenadine,1150836,RxNorm,1970-01-01,2099-12-31,
,0,,eplerenone,1309799,RxNorm,1970-01-01,2099-12-31,
,0,,teriflunomide,42900584,RxNorm,1970-01-01,2099-12-31,
,0,,calcitonin (salmon),1537655,RxNorm,1970-01-01,2099-12-31,
,0,,neomycin sulfate/polymyxin b sulfate/dexamethasone,0,,1970-01-01,2099-12-31,
,0,,epoprostenol,1354118,RxNorm,1970-01-01,2099-12-31,
,0,,calcitriol,19035631,RxNorm,1970-01-01,2099-12-31,
,0,,teriparatide,1521987,RxNorm,1970-01-01,2099-12-31,
,0,,epoprostenol sodium,1354118,RxNorm,1970-01-01,2099-12-31,
,0,,neomycin/polymyxin/hydrocortisone,0,,1970-01-01,2099-12-31,
,0,,calcium,19018544,RxNorm,1970-01-01,2099-12-31,
,0,,terodiline,19100440,RxNorm,1970-01-01,2099-12-31,
,0,,neostigmine,717136,RxNorm,1970-01-01,2099-12-31,
,0,,eprosartan,1346686,RxNorm,1970-01-01,2099-12-31,
,0,,calcium acetate,951469,RxNorm,1970-01-01,2099-12-31,
,0,,tertatolol,19100451,RxNorm,1970-01-01,2099-12-31,
,0,,neostigmine bromide,717136,RxNorm,1970-01-01,2099-12-31,
,0,,eprosartan mesylate,1346686,RxNorm,1970-01-01,2099-12-31,
,0,,calcium carbonate,19035704,RxNorm,1970-01-01,2099-12-31,
,0,,testosterone,1636780,RxNorm,1970-01-01,2099-12-31,
,0,,neostigmine methylsulfate,717136,RxNorm,1970-01-01,2099-12-31,
,0,,calcium chloride,19036781,RxNorm,1970-01-01,2099-12-31,
,0,,testosterone cypionate,1636780,RxNorm,1970-01-01,2099-12-31,
,0,,eprosartan mesylate/hydrochlorothiazide,0,,1970-01-01,2099-12-31,
,0,,nepafenac,909795,RxNorm,1970-01-01,2099-12-31,
,0,,calcium citrate,19058572,RxNorm,1970-01-01,2099-12-31,
,0,,eptifibatide,1322199,RxNorm,1970-01-01,2099-12-31,
,0,,neratinib,793846,RxNorm,1970-01-01,2099-12-31,
,0,,testosterone enanthate,1636780,RxNorm,1970-01-01,2099-12-31,
,0,,eravacycline,35200469,RxNorm,1970-01-01,2099-12-31,
,0,,calcium gluceptate,19058867,RxNorm,1970-01-01,2099-12-31,
,0,,nesiritide,1338985,RxNorm,1970-01-01,2099-12-31,
,0,,testosterone measurement,0,,1970-01-01,2099-12-31,
,0,,ergocalciferol,19045045,RxNorm,1970-01-01,2099-12-31,
,0,,calcium gluconate,19037038,RxNorm,1970-01-01,2099-12-31,
,0,,netilmicin,19017585,RxNorm,1970-01-01,2099-12-31,
,0,,testosterone undecanoate,1636780,RxNorm,1970-01-01,2099-12-31,
,0,,calcium measurement,0,,1970-01-01,2099-12-31,
,0,,ergoloid mesylates,745268,RxNorm,1970-01-01,2099-12-31,
,0,,netilmicin sulfate,19017585,RxNorm,1970-01-01,2099-12-31,
,0,,nettle,0,,1970-01-01,2099-12-31,
