source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
,0,,"potentiation of impaired cognitive function and motor skills and an increased risk of respiratory depression, hypotension, profound sedation, and syncope",37219894,MedDRA,01/01/1970,31/12/2099,
,0,,"potentiation of impaired cognitive function and motor skills and an increased risk of respiratory depression, hypotension, profound sedation, and syncope",37622449,MedDRA,01/01/1970,31/12/2099,
,0,,"potentiation of impaired cognitive function and motor skills and an increased risk of respiratory depression, hypotension, profound sedation, and syncope",36718320,MedDRA,01/01/1970,31/12/2099,
,0,,"potentiation of impaired cognitive function and motor skills and an increased risk of respiratory depression, hypotension, profound sedation, and syncope",35205037,MedDRA,01/01/1970,31/12/2099,
,0,,an increased risk of seizures,36776615,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of paralytic ileus; increased risk of respiratory and cns depression,35738261,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of paralytic ileus; increased risk of respiratory and cns depression,36775683,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of paralytic ileus; increased risk of respiratory and cns depression,37282830,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of hypoglycemia,35532203,MedDRA,01/01/1970,31/12/2099,
,0,,increased plasma concentrations of X,0,,01/01/1970,31/12/2099,
,0,,reduced X exposure,0,,01/01/1970,31/12/2099,
,0,,an increased risk of infection by the live vaccine,0,,01/01/1970,31/12/2099,
,0,,increased risk of respiratory and cns depression; increased risk of serotonin syndrome,36775683,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of respiratory and cns depression; increased risk of serotonin syndrome,37282830,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of respiratory and cns depression; increased risk of serotonin syndrome,36718458,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of serotonin syndrome; increased risk of respiratory and cns depression,36775683,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of serotonin syndrome; increased risk of respiratory and cns depression,37282830,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of serotonin syndrome; increased risk of respiratory and cns depression,36718458,MedDRA,01/01/1970,31/12/2099,
,0,,"increased risk of serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",36718458,MedDRA,01/01/1970,31/12/2099,
,0,,"increased risk of serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",36919118,MedDRA,01/01/1970,31/12/2099,
,0,,"increased risk of serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",36718362,MedDRA,01/01/1970,31/12/2099,
,0,,"increased risk of serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",35809039,MedDRA,01/01/1970,31/12/2099,
,0,,"increased risk of serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",37622529,MedDRA,01/01/1970,31/12/2099,
,0,,"an increased risk of serotonin syndrome (hypertension, tachycardia, hyperthermia, myoclonus, mental status changes)",37622529,MedDRA,01/01/1970,31/12/2099,
,0,,"an increased risk of serotonin syndrome (hypertension, tachycardia, hyperthermia, myoclonus, mental status changes)",35204948,MedDRA,01/01/1970,31/12/2099,
,0,,"an increased risk of serotonin syndrome (hypertension, tachycardia, hyperthermia, myoclonus, mental status changes)",36919118,MedDRA,01/01/1970,31/12/2099,
,0,,"an increased risk of serotonin syndrome (hypertension, tachycardia, hyperthermia, myoclonus, mental status changes)",36718458,MedDRA,01/01/1970,31/12/2099,
,0,,"an increased risk of serotonin syndrome (hypertension, tachycardia, hyperthermia, myoclonus, mental status changes)",35809039,MedDRA,01/01/1970,31/12/2099,
,0,,"an increased risk of serotonin syndrome (hypertension, tachycardia, hyperthermia, myoclonus, mental status changes)",36718362,MedDRA,01/01/1970,31/12/2099,
,0,,increased exposure to X,0,,01/01/1970,31/12/2099,
,0,,increased risk of X toxicity,0,,01/01/1970,31/12/2099,
,0,,increased risk of hyperkalemia,36468128,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of torsades de pointes,35226721,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of respiratory and cns depression; increased risk of paralytic ileus,35738261,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of respiratory and cns depression; increased risk of paralytic ileus,36775683,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of respiratory and cns depression; increased risk of paralytic ileus,37282830,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of serotonin syndrome or opioid toxicity,43054604,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of serotonin syndrome or opioid toxicity,36718458,MedDRA,01/01/1970,31/12/2099,
,0,,"hypertensive crisis (headache, hyperpyrexia, hypertension)",35809050,MedDRA,01/01/1970,31/12/2099,
,0,,"hypertensive crisis (headache, hyperpyrexia, hypertension)",37622521,MedDRA,01/01/1970,31/12/2099,
,0,,"hypertensive crisis (headache, hyperpyrexia, hypertension)",37622529,MedDRA,01/01/1970,31/12/2099,
,0,,"hypertensive crisis (headache, hyperpyrexia, hypertension)",36718132,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of qt prolongation and torsades de pointes,35226721,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of qt prolongation and torsades de pointes,36356472,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of cns depressant effects,0,,01/01/1970,31/12/2099,
,0,,an inadequate immunological response to the vaccine,0,,01/01/1970,31/12/2099,
,0,,increased risk of respiratory or cns depression,36775683,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of respiratory or cns depression,37282830,MedDRA,01/01/1970,31/12/2099,
,0,,an increased risk of myopathy or rhabdomyolysis,36516888,MedDRA,01/01/1970,31/12/2099,
,0,,an increased risk of myopathy or rhabdomyolysis,36516886,MedDRA,01/01/1970,31/12/2099,
,0,,increased X plasma concentrations and increased risk of respiratory depression,37219894,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of anticholinergic side effects,0,,01/01/1970,31/12/2099,
,0,,potentiation of hypotensive effects,0,,01/01/1970,31/12/2099,
,0,,decreased X effectiveness; prolonged muscle weakness and myopathy,36569696,MedDRA,01/01/1970,31/12/2099,
,0,,decreased X effectiveness; prolonged muscle weakness and myopathy,36516886,MedDRA,01/01/1970,31/12/2099,
,0,,postural hypotension (first dose),37689251,MedDRA,01/01/1970,31/12/2099,
,0,,decreased X efficacy,0,,01/01/1970,31/12/2099,
,0,,increased X exposure and subsequent prolongation of the qt interval,36356471,MedDRA,01/01/1970,31/12/2099,
,0,,X toxicity,0,,01/01/1970,31/12/2099,
,0,,increased risk for torsade de pointes,35226721,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of respiratory or cns depression and hypotension,36775683,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of respiratory or cns depression and hypotension,37282830,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of respiratory or cns depression and hypotension,37689224,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of hypercalcemia,35532531,MedDRA,01/01/1970,31/12/2099,
,0,,"hypertension, cardiac arrhythmias, and tachycardia",35226475,MedDRA,01/01/1970,31/12/2099,
,0,,"hypertension, cardiac arrhythmias, and tachycardia",37689617,MedDRA,01/01/1970,31/12/2099,
,0,,"hypertension, cardiac arrhythmias, and tachycardia",35226581,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk for cns depression and hypotension,36775683,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk for cns depression and hypotension,37689224,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of respiratory depression,37282830,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of qt interval prolongation and torsades de pointes,35226721,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of qt interval prolongation and torsades de pointes,36356471,MedDRA,01/01/1970,31/12/2099,
,0,,"hypertensive crisis (headache, palpitation, neck stiffness) or seizure",36570243,MedDRA,01/01/1970,31/12/2099,
,0,,"hypertensive crisis (headache, palpitation, neck stiffness) or seizure",36776615,MedDRA,01/01/1970,31/12/2099,
,0,,"hypertensive crisis (headache, palpitation, neck stiffness) or seizure",35227001,MedDRA,01/01/1970,31/12/2099,
,0,,"hypertensive crisis (headache, palpitation, neck stiffness) or seizure",37689577,MedDRA,01/01/1970,31/12/2099,
,0,,"hypertensive crisis (headache, palpitation, neck stiffness) or seizure",36718132,MedDRA,01/01/1970,31/12/2099,
,0,,reduced X plasma concentrations and risk of diminished therapeutic effect of X,0,,01/01/1970,31/12/2099,
,0,,decreased X concentration,0,,01/01/1970,31/12/2099,
,0,,an increased risk of X nephrotoxicity,36252565,MedDRA,01/01/1970,31/12/2099,
,0,,enhanced and/or prolonged neuromuscular blockade which may lead to respiratory depression and paralysis,36211505,MedDRA,01/01/1970,31/12/2099,
,0,,enhanced and/or prolonged neuromuscular blockade which may lead to respiratory depression and paralysis,37219894,MedDRA,01/01/1970,31/12/2099,
,0,,enhanced and/or prolonged neuromuscular blockade which may lead to respiratory depression and paralysis,36718235,MedDRA,01/01/1970,31/12/2099,
,0,,"neurotoxicity, seizures, or serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",36211181,MedDRA,01/01/1970,31/12/2099,
,0,,"neurotoxicity, seizures, or serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",36776615,MedDRA,01/01/1970,31/12/2099,
,0,,"neurotoxicity, seizures, or serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",36718458,MedDRA,01/01/1970,31/12/2099,
,0,,"neurotoxicity, seizures, or serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",36718362,MedDRA,01/01/1970,31/12/2099,
,0,,"neurotoxicity, seizures, or serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",36919118,MedDRA,01/01/1970,31/12/2099,
,0,,"neurotoxicity, seizures, or serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",35809039,MedDRA,01/01/1970,31/12/2099,
,0,,"neurotoxicity, seizures, or serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",37622529,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of cns depression,36775683,MedDRA,01/01/1970,31/12/2099,
,0,,increased X plasma concentrations and increased risk of qt interval prolongation,36356471,MedDRA,01/01/1970,31/12/2099,
,0,,"enhanced gastrointestinal adverse effects (peptic ulcers, gastrointestinal bleeding and/or perforation)",35708293,MedDRA,01/01/1970,31/12/2099,
,0,,"enhanced gastrointestinal adverse effects (peptic ulcers, gastrointestinal bleeding and/or perforation)",35737033,MedDRA,01/01/1970,31/12/2099,
,0,,"enhanced gastrointestinal adverse effects (peptic ulcers, gastrointestinal bleeding and/or perforation)",35708322,MedDRA,01/01/1970,31/12/2099,
,0,,prolongation of qt interval,36356471,MedDRA,01/01/1970,31/12/2099,
,0,,increased X exposure and increased risk of respiratory depression,37219894,MedDRA,01/01/1970,31/12/2099,
,0,,reduced X plasma concentrations,0,,01/01/1970,31/12/2099,
,0,,increased exposure of cyp3a4 substrate and increased risk of qt-interval prolongation,36356471,MedDRA,01/01/1970,31/12/2099,
,0,,acute renal failure,37080759,MedDRA,01/01/1970,31/12/2099,
,0,,decreased X concentrations,0,,01/01/1970,31/12/2099,
,0,,"hypotension, bradycardia",35204928,MedDRA,01/01/1970,31/12/2099,
,0,,"hypotension, bradycardia",37622449,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of qt interval prolongation and risk of ventricular arrhythmias,35226724,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of qt interval prolongation and risk of ventricular arrhythmias,36356471,MedDRA,01/01/1970,31/12/2099,
,0,,increased X concentrations,0,,01/01/1970,31/12/2099,
,0,,an increased risk of pseudotumor cerebri (benign intracranial hypertension),36774921,MedDRA,01/01/1970,31/12/2099,
,0,,an increased risk of pseudotumor cerebri (benign intracranial hypertension),36718149,MedDRA,01/01/1970,31/12/2099,
,0,,"X toxicity (myelosuppression, renal toxicity, and gastrointestinal toxicity)",35122842,MedDRA,01/01/1970,31/12/2099,
,0,,"X toxicity (myelosuppression, renal toxicity, and gastrointestinal toxicity)",36252564,MedDRA,01/01/1970,31/12/2099,
,0,,"X toxicity (myelosuppression, renal toxicity, and gastrointestinal toxicity)",35708071,MedDRA,01/01/1970,31/12/2099,
,0,,"an increased risk of hyperkalemia, renal impairment, and hypotension",36468128,MedDRA,01/01/1970,31/12/2099,
,0,,"an increased risk of hyperkalemia, renal impairment, and hypotension",37080810,MedDRA,01/01/1970,31/12/2099,
,0,,"an increased risk of hyperkalemia, renal impairment, and hypotension",37689224,MedDRA,01/01/1970,31/12/2099,
,0,,possible decreased tricyclic antidepressant serum concentrations and possible additive adverse effects,0,,01/01/1970,31/12/2099,
,0,,"cns toxicity or serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",42892027,MedDRA,01/01/1970,31/12/2099,
,0,,"cns toxicity or serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",36718458,MedDRA,01/01/1970,31/12/2099,
,0,,"cns toxicity or serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",36919118,MedDRA,01/01/1970,31/12/2099,
,0,,"cns toxicity or serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",36718362,MedDRA,01/01/1970,31/12/2099,
,0,,"cns toxicity or serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",35809039,MedDRA,01/01/1970,31/12/2099,
,0,,"cns toxicity or serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",37622529,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of acute renal failure,37080759,MedDRA,01/01/1970,31/12/2099,
,0,,reduced effectiveness of immunization,0,,01/01/1970,31/12/2099,
,0,,decreased exposure to X,0,,01/01/1970,31/12/2099,
,0,,potentiation of anticholinergic effects,0,,01/01/1970,31/12/2099,
,0,,an increased risk of qt interval prolongation and torsades de pointes,35226721,MedDRA,01/01/1970,31/12/2099,
,0,,an increased risk of qt interval prolongation and torsades de pointes,36356471,MedDRA,01/01/1970,31/12/2099,
,0,,increased exposure to active metabolite of X,0,,01/01/1970,31/12/2099,
,0,,decreased X exposure and loss of efficacy,0,,01/01/1970,31/12/2099,
,0,,an increase in cns depressant effects,0,,01/01/1970,31/12/2099,
,0,,increased risk of serotonin syndrome; increased risk of paralytic ileus,35738261,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of serotonin syndrome; increased risk of paralytic ileus,36718458,MedDRA,01/01/1970,31/12/2099,
,0,,"bradycardia, hypotension, sinus arrest, and av block",35226637,MedDRA,01/01/1970,31/12/2099,
,0,,"bradycardia, hypotension, sinus arrest, and av block",35226364,MedDRA,01/01/1970,31/12/2099,
,0,,"bradycardia, hypotension, sinus arrest, and av block",35204928,MedDRA,01/01/1970,31/12/2099,
,0,,"bradycardia, hypotension, sinus arrest, and av block",37622449,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of hypotension,37622449,MedDRA,01/01/1970,31/12/2099,
,0,,reduction of blood pressure,36356867,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of bradycardia and possible digitalis glycoside toxicity,36252591,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of bradycardia and possible digitalis glycoside toxicity,35226493,MedDRA,01/01/1970,31/12/2099,
,0,,"slowing of the heart rate or atrioventricular conduction, which may result in severe bradycardia or heart block",36311982,MedDRA,01/01/1970,31/12/2099,
,0,,"slowing of the heart rate or atrioventricular conduction, which may result in severe bradycardia or heart block",35204906,MedDRA,01/01/1970,31/12/2099,
,0,,"slowing of the heart rate or atrioventricular conduction, which may result in severe bradycardia or heart block",35204928,MedDRA,01/01/1970,31/12/2099,
,0,,"slowing of the heart rate or atrioventricular conduction, which may result in severe bradycardia or heart block",35226368,MedDRA,01/01/1970,31/12/2099,
,0,,an increased risk of torsade de pointes,35226721,MedDRA,01/01/1970,31/12/2099,
,0,,decreased plasma concentrations of X,0,,01/01/1970,31/12/2099,
,0,,decreased antihypertensive effectiveness,0,,01/01/1970,31/12/2099,
,0,,increased risk of cns depression and decreased plasma concentrations of X,36775683,MedDRA,01/01/1970,31/12/2099,
,0,,increased X plasma concentrations and increased risk of toxicity,0,,01/01/1970,31/12/2099,
,0,,decreased X exposure and risk of loss of X efficacy,0,,01/01/1970,31/12/2099,
,0,,increased cns depression,36775683,MedDRA,01/01/1970,31/12/2099,
,0,,decreased X absorption,0,,01/01/1970,31/12/2099,
,0,,"increased risk of hypertensive reaction, including intracerebral hemorrhage",36774322,MedDRA,01/01/1970,31/12/2099,
,0,,additive bradycardic effects,0,,01/01/1970,31/12/2099,
,0,,increased risk of respiratory and cns depression and increased risk of serotonin syndrome,36775683,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of respiratory and cns depression and increased risk of serotonin syndrome,37219894,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of respiratory and cns depression and increased risk of serotonin syndrome,36718458,MedDRA,01/01/1970,31/12/2099,
,0,,"an increased risk of X toxicity (renal dysfunction, cholestasis, paresthesias)",37080803,MedDRA,01/01/1970,31/12/2099,
,0,,"an increased risk of X toxicity (renal dysfunction, cholestasis, paresthesias)",35909469,MedDRA,01/01/1970,31/12/2099,
,0,,"an increased risk of X toxicity (renal dysfunction, cholestasis, paresthesias)",36776012,MedDRA,01/01/1970,31/12/2099,
,0,,increased X exposure; increased risk of qt-interval prolongation,36356471,MedDRA,01/01/1970,31/12/2099,
,0,,nephrotoxicity,36252565,MedDRA,01/01/1970,31/12/2099,
,0,,decreased X levels,0,,01/01/1970,31/12/2099,
,0,,decreased plasma levels of X,0,,01/01/1970,31/12/2099,
,0,,decreased X plasma levels,0,,01/01/1970,31/12/2099,
,0,,decreased efficacy of hormonal contraceptive,0,,01/01/1970,31/12/2099,
,0,,increased X exposure and adverse effects,0,,01/01/1970,31/12/2099,
,0,,decreased contraceptive effectiveness,0,,01/01/1970,31/12/2099,
,0,,additive cardiorespiratory effects,0,,01/01/1970,31/12/2099,
,0,,increased risk of paralytic ileus and increased risk of respiratory and cns depression,35738261,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of paralytic ileus and increased risk of respiratory and cns depression,36775683,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of paralytic ileus and increased risk of respiratory and cns depression,37219894,MedDRA,01/01/1970,31/12/2099,
,0,,an increased risk of respiratory and cns depression and an increased risk of paralytic ileus,35738261,MedDRA,01/01/1970,31/12/2099,
,0,,an increased risk of respiratory and cns depression and an increased risk of paralytic ileus,36775683,MedDRA,01/01/1970,31/12/2099,
,0,,an increased risk of respiratory and cns depression and an increased risk of paralytic ileus,37282830,MedDRA,01/01/1970,31/12/2099,
,0,,increased exposure of X and increased risk of qt prolongation,36356472,MedDRA,01/01/1970,31/12/2099,
,0,,"X toxicity (leukopenia, thrombocytopenia, anemia, nephrotoxicity, mucosal ulcerations)",35104868,MedDRA,01/01/1970,31/12/2099,
,0,,"X toxicity (leukopenia, thrombocytopenia, anemia, nephrotoxicity, mucosal ulcerations)",35104691,MedDRA,01/01/1970,31/12/2099,
,0,,"X toxicity (leukopenia, thrombocytopenia, anemia, nephrotoxicity, mucosal ulcerations)",35122651,MedDRA,01/01/1970,31/12/2099,
,0,,"X toxicity (leukopenia, thrombocytopenia, anemia, nephrotoxicity, mucosal ulcerations)",36252565,MedDRA,01/01/1970,31/12/2099,
,0,,"X toxicity (leukopenia, thrombocytopenia, anemia, nephrotoxicity, mucosal ulcerations)",35809211,MedDRA,01/01/1970,31/12/2099,
,0,,reduced X plasma levels,0,,01/01/1970,31/12/2099,
,0,,reduced efficacy of X,0,,01/01/1970,31/12/2099,
,0,,decreased X exposure and potential loss of efficacy,0,,01/01/1970,31/12/2099,
,0,,increased X bioavailability,0,,01/01/1970,31/12/2099,
,0,,hypertensive crisis,37689577,MedDRA,01/01/1970,31/12/2099,
,0,,hypotension,37622449,MedDRA,01/01/1970,31/12/2099,
,0,,ecg changes or hypokalemia,36468135,MedDRA,01/01/1970,31/12/2099,
,0,,ecg changes or hypokalemia,36356558,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of paralytic ileus; increased risk of serotonin syndrome,35738261,MedDRA,01/01/1970,31/12/2099,
,0,,increased risk of paralytic ileus; increased risk of serotonin syndrome,36718458,MedDRA,01/01/1970,31/12/2099,
,0,,increased exposure of cyp2d6 substrates; increased risk of seizure,36776613,MedDRA,01/01/1970,31/12/2099,
,0,,decreased exposure to active metabolite of X,0,,01/01/1970,31/12/2099,
,0,,decreased tetracycline and iron effectiveness,0,,01/01/1970,31/12/2099,
,0,,induction or exacerbation of orthostatic regulation disturbances,42890835,MedDRA,01/01/1970,31/12/2099,
,0,,increased X trough concentrations and increased risk of toxicity,0,,01/01/1970,31/12/2099,
,0,,"increased risk of hypotension, bradycardia, or acute renal injury",35204928,MedDRA,01/01/1970,31/12/2099,
,0,,"increased risk of hypotension, bradycardia, or acute renal injury",37622449,MedDRA,01/01/1970,31/12/2099,
,0,,"increased risk of hypotension, bradycardia, or acute renal injury",37080784,MedDRA,01/01/1970,31/12/2099,
,0,,decreased X exposure and efficacy,0,,01/01/1970,31/12/2099,
,0,,an increased risk for vasospastic reactions,0,,01/01/1970,31/12/2099,
,0,,significantly increased X exposure,0,,01/01/1970,31/12/2099,
,0,,loss of X efficacy,0,,01/01/1970,31/12/2099,
,0,,reduction in X bioavailability,0,,01/01/1970,31/12/2099,
,0,,increased exposure of cytotoxic component dm1 (maytansine derivative) and risk of toxicity,0,,01/01/1970,31/12/2099,
,0,,"increased X exposure and plasma levels, with an increased risk of serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",36718458,MedDRA,01/01/1970,31/12/2099,
,0,,"increased X exposure and plasma levels, with an increased risk of serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",36919118,MedDRA,01/01/1970,31/12/2099,
,0,,"increased X exposure and plasma levels, with an increased risk of serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",37622529,MedDRA,01/01/1970,31/12/2099,
,0,,"increased X exposure and plasma levels, with an increased risk of serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",35809039,MedDRA,01/01/1970,31/12/2099,
,0,,"increased X exposure and plasma levels, with an increased risk of serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",36718362,MedDRA,01/01/1970,31/12/2099,
,0,,"increased X exposure and plasma levels, with an increased risk of serotonin syndrome (hypertension, hyperthermia, myoclonus, mental status changes)",36919118,MedDRA,01/01/1970,31/12/2099,
,0,,myelosuppression,35122842,MedDRA,01/01/1970,31/12/2099,
,0,,increased plasma ammonia levels,0,,01/01/1970,31/12/2099,
,0,,an increased risk of tendon rupture,36253500,MedDRA,01/01/1970,31/12/2099,
,0,,decreased plasma levels of hormonal contraceptives,0,,01/01/1970,31/12/2099,
,0,,decreased X clearance and increased X plasma concentration,0,,01/01/1970,31/12/2099,
,0,,decreased effectiveness of tetracyclines,0,,01/01/1970,31/12/2099,
,0,,increased X exposure and plasma concentrations,0,,01/01/1970,31/12/2099,
,0,,reduced X effectiveness,0,,01/01/1970,31/12/2099,
,0,,"increased risk of serotonin syndrome, opioid toxicity, or hypertensive crisis",43054604,MedDRA,01/01/1970,31/12/2099,
